season,time,ThirdPractice,FirstPractice,SecondPractice,raceName,round,url,Sprint,Circuit,Qualifying,date
2021,13:00:00Z,{'date': '2021-05-22'},{'date': '2021-05-21'},{'date': '2021-05-21'},Monaco Grand Prix,5,http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",{'date': '2021-05-22'},2021-05-23
2021,12:00:00Z,{'date': '2021-06-05'},{'date': '2021-06-04'},{'date': '2021-06-04'},Azerbaijan Grand Prix,6,http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix,,"{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}",{'date': '2021-06-05'},2021-06-06
2021,13:00:00Z,{'date': '2021-06-19'},{'date': '2021-06-18'},{'date': '2021-06-18'},French Grand Prix,7,http://en.wikipedia.org/wiki/2021_French_Grand_Prix,,"{'circuitId': 'ricard', 'url': 'http://en.wikipedia.org/wiki/Paul_Ricard_Circuit', 'circuitName': 'Circuit Paul Ricard', 'Location': {'lat': '43.2506', 'long': '5.79167', 'locality': 'Le Castellet', 'country': 'France'}}",{'date': '2021-06-19'},2021-06-20
2021,13:00:00Z,{'date': '2021-06-26'},{'date': '2021-06-25'},{'date': '2021-06-25'},Styrian Grand Prix,8,http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",{'date': '2021-06-26'},2021-06-27
2021,13:00:00Z,{'date': '2021-07-03'},{'date': '2021-07-02'},{'date': '2021-07-02'},Austrian Grand Prix,9,http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",{'date': '2021-07-03'},2021-07-04
2021,14:00:00Z,,{'date': '2021-07-16'},{'date': '2021-07-17'},British Grand Prix,10,http://en.wikipedia.org/wiki/2021_British_Grand_Prix,{'date': '2021-07-17'},"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",{'date': '2021-07-16'},2021-07-18
2021,13:00:00Z,{'date': '2021-07-31'},{'date': '2021-07-30'},{'date': '2021-07-30'},Hungarian Grand Prix,11,http://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",{'date': '2021-07-31'},2021-08-01
2021,13:00:00Z,{'date': '2021-08-28'},{'date': '2021-08-27'},{'date': '2021-08-27'},Belgian Grand Prix,12,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",{'date': '2021-08-28'},2021-08-29
2021,13:00:00Z,{'date': '2021-09-04'},{'date': '2021-09-03'},{'date': '2021-09-03'},Dutch Grand Prix,13,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",{'date': '2021-09-04'},2021-09-05
2021,13:00:00Z,,{'date': '2021-09-10'},{'date': '2021-09-11'},Italian Grand Prix,14,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,{'date': '2021-09-11'},"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",{'date': '2021-09-10'},2021-09-12
2021,12:00:00Z,{'date': '2021-09-25'},{'date': '2021-09-24'},{'date': '2021-09-24'},Russian Grand Prix,15,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",{'date': '2021-09-25'},2021-09-26
2021,12:00:00Z,{'date': '2021-10-09'},{'date': '2021-10-08'},{'date': '2021-10-08'},Turkish Grand Prix,16,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,,"{'circuitId': 'istanbul', 'url': 'http://en.wikipedia.org/wiki/Istanbul_Park', 'circuitName': 'Istanbul Park', 'Location': {'lat': '40.9517', 'long': '29.405', 'locality': 'Istanbul', 'country': 'Turkey'}}",{'date': '2021-10-09'},2021-10-10
2021,19:00:00Z,{'date': '2021-10-23'},{'date': '2021-10-22'},{'date': '2021-10-22'},United States Grand Prix,17,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",{'date': '2021-10-23'},2021-10-24
2021,19:00:00Z,{'date': '2021-11-06'},{'date': '2021-11-05'},{'date': '2021-11-05'},Mexico City Grand Prix,18,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",{'date': '2021-11-06'},2021-11-07
2021,17:00:00Z,,{'date': '2021-11-12'},{'date': '2021-11-13'},São Paulo Grand Prix,19,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,{'date': '2021-11-13'},"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",{'date': '2021-11-12'},2021-11-14
2021,14:00:00Z,{'date': '2021-11-20'},{'date': '2021-11-19'},{'date': '2021-11-19'},Qatar Grand Prix,20,http://en.wikipedia.org/wiki/2021_Qatar_Grand_Prix,,"{'circuitId': 'losail', 'url': 'http://en.wikipedia.org/wiki/Losail_International_Circuit', 'circuitName': 'Losail International Circuit', 'Location': {'lat': '25.49', 'long': '51.4542', 'locality': 'Al Daayen', 'country': 'Qatar'}}",{'date': '2021-11-20'},2021-11-21
2021,17:30:00Z,{'date': '2021-12-04'},{'date': '2021-12-03'},{'date': '2021-12-03'},Saudi Arabian Grand Prix,21,http://en.wikipedia.org/wiki/2021_Saudi_Arabian_Grand_Prix,,"{'circuitId': 'jeddah', 'url': 'http://en.wikipedia.org/wiki/Jeddah_Street_Circuit', 'circuitName': 'Jeddah Corniche Circuit', 'Location': {'lat': '21.6319', 'long': '39.1044', 'locality': 'Jeddah', 'country': 'Saudi Arabia'}}",{'date': '2021-12-04'},2021-12-05
2021,13:00:00Z,{'date': '2021-12-11'},{'date': '2021-12-10'},{'date': '2021-12-10'},Abu Dhabi Grand Prix,22,http://en.wikipedia.org/wiki/2021_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",{'date': '2021-12-11'},2021-12-12
2022,15:00:00Z,"{'date': '2022-03-19', 'time': '12:00:00Z'}","{'date': '2022-03-18', 'time': '12:00:00Z'}","{'date': '2022-03-18', 'time': '15:00:00Z'}",Bahrain Grand Prix,1,http://en.wikipedia.org/wiki/2022_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}","{'date': '2022-03-19', 'time': '15:00:00Z'}",2022-03-20
2022,17:00:00Z,"{'date': '2022-03-26', 'time': '14:00:00Z'}","{'date': '2022-03-25', 'time': '14:00:00Z'}","{'date': '2022-03-25', 'time': '17:00:00Z'}",Saudi Arabian Grand Prix,2,http://en.wikipedia.org/wiki/2022_Saudi_Arabian_Grand_Prix,,"{'circuitId': 'jeddah', 'url': 'http://en.wikipedia.org/wiki/Jeddah_Street_Circuit', 'circuitName': 'Jeddah Corniche Circuit', 'Location': {'lat': '21.6319', 'long': '39.1044', 'locality': 'Jeddah', 'country': 'Saudi Arabia'}}","{'date': '2022-03-26', 'time': '17:00:00Z'}",2022-03-27
2022,05:00:00Z,"{'date': '2022-04-09', 'time': '03:00:00Z'}","{'date': '2022-04-08', 'time': '03:00:00Z'}","{'date': '2022-04-08', 'time': '06:00:00Z'}",Australian Grand Prix,3,http://en.wikipedia.org/wiki/2022_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}","{'date': '2022-04-09', 'time': '06:00:00Z'}",2022-04-10
2022,13:00:00Z,,"{'date': '2022-04-22', 'time': '11:30:00Z'}","{'date': '2022-04-23', 'time': '10:30:00Z'}",Emilia Romagna Grand Prix,4,http://en.wikipedia.org/wiki/2022_Emilia_Romagna_Grand_Prix,"{'date': '2022-04-23', 'time': '14:30:00Z'}","{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}","{'date': '2022-04-22', 'time': '15:00:00Z'}",2022-04-24
2022,19:30:00Z,"{'date': '2022-05-07', 'time': '17:00:00Z'}","{'date': '2022-05-06', 'time': '18:30:00Z'}","{'date': '2022-05-06', 'time': '21:30:00Z'}",Miami Grand Prix,5,http://en.wikipedia.org/wiki/2022_Miami_Grand_Prix,,"{'circuitId': 'miami', 'url': 'http://en.wikipedia.org/wiki/Miami_International_Autodrome', 'circuitName': 'Miami International Autodrome', 'Location': {'lat': '25.9581', 'long': '-80.2389', 'locality': 'Miami', 'country': 'USA'}}","{'date': '2022-05-07', 'time': '20:00:00Z'}",2022-05-08
2022,13:00:00Z,"{'date': '2022-05-21', 'time': '11:00:00Z'}","{'date': '2022-05-20', 'time': '12:00:00Z'}","{'date': '2022-05-20', 'time': '15:00:00Z'}",Spanish Grand Prix,6,http://en.wikipedia.org/wiki/2022_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}","{'date': '2022-05-21', 'time': '14:00:00Z'}",2022-05-22
2022,13:00:00Z,"{'date': '2022-05-28', 'time': '11:00:00Z'}","{'date': '2022-05-27', 'time': '12:00:00Z'}","{'date': '2022-05-27', 'time': '15:00:00Z'}",Monaco Grand Prix,7,http://en.wikipedia.org/wiki/2022_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}","{'date': '2022-05-28', 'time': '14:00:00Z'}",2022-05-29
2022,11:00:00Z,"{'date': '2022-06-11', 'time': '11:00:00Z'}","{'date': '2022-06-10', 'time': '11:00:00Z'}","{'date': '2022-06-10', 'time': '14:00:00Z'}",Azerbaijan Grand Prix,8,http://en.wikipedia.org/wiki/2022_Azerbaijan_Grand_Prix,,"{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}","{'date': '2022-06-11', 'time': '14:00:00Z'}",2022-06-12
2022,18:00:00Z,"{'date': '2022-06-18', 'time': '17:00:00Z'}","{'date': '2022-06-17', 'time': '18:00:00Z'}","{'date': '2022-06-17', 'time': '21:00:00Z'}",Canadian Grand Prix,9,http://en.wikipedia.org/wiki/2022_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}","{'date': '2022-06-18', 'time': '20:00:00Z'}",2022-06-19
2022,14:00:00Z,"{'date': '2022-07-02', 'time': '11:00:00Z'}","{'date': '2022-07-01', 'time': '12:00:00Z'}","{'date': '2022-07-01', 'time': '15:00:00Z'}",British Grand Prix,10,http://en.wikipedia.org/wiki/2022_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}","{'date': '2022-07-02', 'time': '14:00:00Z'}",2022-07-03
2022,13:00:00Z,,"{'date': '2022-07-08', 'time': '11:30:00Z'}","{'date': '2022-07-09', 'time': '10:30:00Z'}",Austrian Grand Prix,11,http://en.wikipedia.org/wiki/2022_Austrian_Grand_Prix,"{'date': '2022-07-09', 'time': '14:30:00Z'}","{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}","{'date': '2022-07-08', 'time': '15:00:00Z'}",2022-07-10
2022,13:00:00Z,"{'date': '2022-07-23', 'time': '11:00:00Z'}","{'date': '2022-07-22', 'time': '12:00:00Z'}","{'date': '2022-07-22', 'time': '15:00:00Z'}",French Grand Prix,12,http://en.wikipedia.org/wiki/2022_French_Grand_Prix,,"{'circuitId': 'ricard', 'url': 'http://en.wikipedia.org/wiki/Paul_Ricard_Circuit', 'circuitName': 'Circuit Paul Ricard', 'Location': {'lat': '43.2506', 'long': '5.79167', 'locality': 'Le Castellet', 'country': 'France'}}","{'date': '2022-07-23', 'time': '14:00:00Z'}",2022-07-24
2022,13:00:00Z,"{'date': '2022-07-30', 'time': '11:00:00Z'}","{'date': '2022-07-29', 'time': '12:00:00Z'}","{'date': '2022-07-29', 'time': '15:00:00Z'}",Hungarian Grand Prix,13,http://en.wikipedia.org/wiki/2022_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}","{'date': '2022-07-30', 'time': '14:00:00Z'}",2022-07-31
2022,13:00:00Z,"{'date': '2022-08-27', 'time': '11:00:00Z'}","{'date': '2022-08-26', 'time': '12:00:00Z'}","{'date': '2022-08-26', 'time': '15:00:00Z'}",Belgian Grand Prix,14,http://en.wikipedia.org/wiki/2022_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}","{'date': '2022-08-27', 'time': '14:00:00Z'}",2022-08-28
2022,13:00:00Z,"{'date': '2022-09-03', 'time': '10:00:00Z'}","{'date': '2022-09-02', 'time': '10:30:00Z'}","{'date': '2022-09-02', 'time': '14:00:00Z'}",Dutch Grand Prix,15,http://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix,,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}","{'date': '2022-09-03', 'time': '13:00:00Z'}",2022-09-04
2022,13:00:00Z,"{'date': '2022-09-10', 'time': '11:00:00Z'}","{'date': '2022-09-09', 'time': '12:00:00Z'}","{'date': '2022-09-09', 'time': '15:00:00Z'}",Italian Grand Prix,16,http://en.wikipedia.org/wiki/2022_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}","{'date': '2022-09-10', 'time': '14:00:00Z'}",2022-09-11
2022,12:00:00Z,"{'date': '2022-10-01', 'time': '10:00:00Z'}","{'date': '2022-09-30', 'time': '10:00:00Z'}","{'date': '2022-09-30', 'time': '13:00:00Z'}",Singapore Grand Prix,17,http://en.wikipedia.org/wiki/2022_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}","{'date': '2022-10-01', 'time': '13:00:00Z'}",2022-10-02
2022,05:00:00Z,"{'date': '2022-10-08', 'time': '03:00:00Z'}","{'date': '2022-10-07', 'time': '03:00:00Z'}","{'date': '2022-10-07', 'time': '06:00:00Z'}",Japanese Grand Prix,18,http://en.wikipedia.org/wiki/2022_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}","{'date': '2022-10-08', 'time': '06:00:00Z'}",2022-10-09
2022,19:00:00Z,"{'date': '2022-10-22', 'time': '19:00:00Z'}","{'date': '2022-10-21', 'time': '19:00:00Z'}","{'date': '2022-10-21', 'time': '22:00:00Z'}",United States Grand Prix,19,http://en.wikipedia.org/wiki/2022_United_States_Grand_Prix,,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}","{'date': '2022-10-22', 'time': '22:00:00Z'}",2022-10-23
2022,20:00:00Z,"{'date': '2022-10-29', 'time': '17:00:00Z'}","{'date': '2022-10-28', 'time': '18:00:00Z'}","{'date': '2022-10-28', 'time': '21:00:00Z'}",Mexico City Grand Prix,20,http://en.wikipedia.org/wiki/2022_Mexican_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}","{'date': '2022-10-29', 'time': '20:00:00Z'}",2022-10-30
2022,18:00:00Z,,"{'date': '2022-11-11', 'time': '15:30:00Z'}","{'date': '2022-11-12', 'time': '15:30:00Z'}",São Paulo Grand Prix,21,http://en.wikipedia.org/wiki/2022_Brazilian_Grand_Prix,"{'date': '2022-11-12', 'time': '19:30:00Z'}","{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}","{'date': '2022-11-11', 'time': '19:00:00Z'}",2022-11-13
2022,13:00:00Z,"{'date': '2022-11-19', 'time': '11:00:00Z'}","{'date': '2022-11-18', 'time': '10:00:00Z'}","{'date': '2022-11-18', 'time': '13:00:00Z'}",Abu Dhabi Grand Prix,22,http://en.wikipedia.org/wiki/2022_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}","{'date': '2022-11-19', 'time': '14:00:00Z'}",2022-11-20
2023,15:00:00Z,"{'date': '2023-03-04', 'time': '11:30:00Z'}","{'date': '2023-03-03', 'time': '11:30:00Z'}","{'date': '2023-03-03', 'time': '15:00:00Z'}",Bahrain Grand Prix,1,https://en.wikipedia.org/wiki/2023_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}","{'date': '2023-03-04', 'time': '15:00:00Z'}",2023-03-05
2023,17:00:00Z,"{'date': '2023-03-18', 'time': '13:30:00Z'}","{'date': '2023-03-17', 'time': '13:30:00Z'}","{'date': '2023-03-17', 'time': '17:00:00Z'}",Saudi Arabian Grand Prix,2,https://en.wikipedia.org/wiki/2023_Saudi_Arabian_Grand_Prix,,"{'circuitId': 'jeddah', 'url': 'http://en.wikipedia.org/wiki/Jeddah_Street_Circuit', 'circuitName': 'Jeddah Corniche Circuit', 'Location': {'lat': '21.6319', 'long': '39.1044', 'locality': 'Jeddah', 'country': 'Saudi Arabia'}}","{'date': '2023-03-18', 'time': '17:00:00Z'}",2023-03-19
2023,05:00:00Z,"{'date': '2023-04-01', 'time': '01:30:00Z'}","{'date': '2023-03-31', 'time': '01:30:00Z'}","{'date': '2023-03-31', 'time': '05:00:00Z'}",Australian Grand Prix,3,https://en.wikipedia.org/wiki/2023_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}","{'date': '2023-04-01', 'time': '05:00:00Z'}",2023-04-02
2023,11:00:00Z,,"{'date': '2023-04-28', 'time': '09:30:00Z'}","{'date': '2023-04-29', 'time': '09:30:00Z'}",Azerbaijan Grand Prix,4,https://en.wikipedia.org/wiki/2023_Azerbaijan_Grand_Prix,"{'date': '2023-04-29', 'time': '13:30:00Z'}","{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}","{'date': '2023-04-28', 'time': '13:00:00Z'}",2023-04-30
2023,19:30:00Z,"{'date': '2023-05-06', 'time': '16:30:00Z'}","{'date': '2023-05-05', 'time': '18:00:00Z'}","{'date': '2023-05-05', 'time': '21:30:00Z'}",Miami Grand Prix,5,https://en.wikipedia.org/wiki/2023_Miami_Grand_Prix,,"{'circuitId': 'miami', 'url': 'http://en.wikipedia.org/wiki/Miami_International_Autodrome', 'circuitName': 'Miami International Autodrome', 'Location': {'lat': '25.9581', 'long': '-80.2389', 'locality': 'Miami', 'country': 'USA'}}","{'date': '2023-05-06', 'time': '20:00:00Z'}",2023-05-07
2023,13:00:00Z,"{'date': '2023-05-27', 'time': '10:30:00Z'}","{'date': '2023-05-26', 'time': '11:30:00Z'}","{'date': '2023-05-26', 'time': '15:00:00Z'}",Monaco Grand Prix,6,https://en.wikipedia.org/wiki/2023_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}","{'date': '2023-05-27', 'time': '14:00:00Z'}",2023-05-28
2023,13:00:00Z,"{'date': '2023-06-03', 'time': '10:30:00Z'}","{'date': '2023-06-02', 'time': '11:30:00Z'}","{'date': '2023-06-02', 'time': '15:00:00Z'}",Spanish Grand Prix,7,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}","{'date': '2023-06-03', 'time': '14:00:00Z'}",2023-06-04
2023,18:00:00Z,"{'date': '2023-06-17', 'time': '16:30:00Z'}","{'date': '2023-06-16', 'time': '17:30:00Z'}","{'date': '2023-06-16', 'time': '21:00:00Z'}",Canadian Grand Prix,8,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}","{'date': '2023-06-17', 'time': '20:00:00Z'}",2023-06-18
2023,13:00:00Z,,"{'date': '2023-06-30', 'time': '11:30:00Z'}","{'date': '2023-07-01', 'time': '10:30:00Z'}",Austrian Grand Prix,9,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,"{'date': '2023-07-01', 'time': '14:30:00Z'}","{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}","{'date': '2023-06-30', 'time': '15:00:00Z'}",2023-07-02
2023,14:00:00Z,"{'date': '2023-07-08', 'time': '10:30:00Z'}","{'date': '2023-07-07', 'time': '11:30:00Z'}","{'date': '2023-07-07', 'time': '15:00:00Z'}",British Grand Prix,10,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}","{'date': '2023-07-08', 'time': '14:00:00Z'}",2023-07-09
